content_hash,source_dataset,component,normalized_label,relative_image_path,role,split_seed
79a2ca2c7c5516febe7bd8c812b2ef770d9de3857b4d2a13979ba4c4c46139f2,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/79a2ca2c7c5516febe7bd8c812b2ef770d9de3857b4d2a13979ba4c4c46139f2.png,unassigned,42
79aa2794c596a45a4ed7988cab59d03a66b44dea0129a2e8c45b97f5921be136,ComplexDataLab/OpenFake,openfake_pilot_600,real,images/real/79aa2794c596a45a4ed7988cab59d03a66b44dea0129a2e8c45b97f5921be136.jpg,unassigned,42
79b0c5a05ee04a637dacf4c9e7a10d62bc6b0768615321cf9785e8949c01494a,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/79b0c5a05ee04a637dacf4c9e7a10d62bc6b0768615321cf9785e8949c01494a.jpg,unassigned,42
79c105dbb0b0854ef28d5f365865a71c17b8bc99cf7535088800a1497d7a42b6,ComplexDataLab/OpenFake,openfake_pilot_600,real,images/real/79c105dbb0b0854ef28d5f365865a71c17b8bc99cf7535088800a1497d7a42b6.jpg,unassigned,42
79d57f0594272c20faf2e9486549ceda03ad3ad2d2c346c5530ce3a8ca458aab,ComplexDataLab/OpenFake,openfake_additional_900,fake,images/fake/79d57f0594272c20faf2e9486549ceda03ad3ad2d2c346c5530ce3a8ca458aab.jpg,unassigned,42
79e11c3a819e44e635f098aef03a7007e0ce6d9b1617c2403c760de65dc3299b,ComplexDataLab/OpenFake,openfake_pilot_600,fake,images/fake/79e11c3a819e44e635f098aef03a7007e0ce6d9b1617c2403c760de65dc3299b.png,gold_development,42
79ff2e63097180307311753145d4bfd63fbaa11c2e3939c861e5d57600902475,ComplexDataLab/OpenFake,openfake_additional_900,fake,images/fake/79ff2e63097180307311753145d4bfd63fbaa11c2e3939c861e5d57600902475.png,unassigned,42
7a1333dda46b7db2b2a86021863eb54aa43cdff46f7ea285be8c64f4593879c6,ComplexDataLab/OpenFake,openfake_additional_900,fake,images/fake/7a1333dda46b7db2b2a86021863eb54aa43cdff46f7ea285be8c64f4593879c6.jpg,gold_test,42
7a23cc6241603203e26651f582ef143e66c9f34949d44c2ff3b7ef2c3de7ade2,ComplexDataLab/OpenFake,openfake_pilot_600,real,images/real/7a23cc6241603203e26651f582ef143e66c9f34949d44c2ff3b7ef2c3de7ade2.jpg,unassigned,42
7a3a1da3f38244b16d43f10d51b5c269270af028cf1ed4d3bcba3c8c4bdf4f68,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/7a3a1da3f38244b16d43f10d51b5c269270af028cf1ed4d3bcba3c8c4bdf4f68.png,unassigned,42
7a507b97c1247b2f7c0fa25ce85a611d58526c8fbd1b65c91183f231e3578b96,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/7a507b97c1247b2f7c0fa25ce85a611d58526c8fbd1b65c91183f231e3578b96.jpg,unassigned,42
7a5a420db1c0016b05f9c41ff0d1a4008316c110d05778d70a218ce48086c0cb,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/7a5a420db1c0016b05f9c41ff0d1a4008316c110d05778d70a218ce48086c0cb.png,unassigned,42
7a802308ef82d19f411ef43caf2f8f3164b6120b9e9c249235f812e8c5ae0cd8,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/7a802308ef82d19f411ef43caf2f8f3164b6120b9e9c249235f812e8c5ae0cd8.png,unassigned,42
7a834e6ae1072b1f410cd47dd08d4294a8754b898b6478cb5c905bfdea5c2059,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/7a834e6ae1072b1f410cd47dd08d4294a8754b898b6478cb5c905bfdea5c2059.png,unassigned,42
7aa24c7e73f7ab6d011e3c03350f075f6d71813cf0b32a73a1734906f19e0671,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/7aa24c7e73f7ab6d011e3c03350f075f6d71813cf0b32a73a1734906f19e0671.png,unassigned,42
7acbdd73d03a7f2edbd3ede8be63c886f542a5593cf340a46ba9b27dce7bd9c2,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/7acbdd73d03a7f2edbd3ede8be63c886f542a5593cf340a46ba9b27dce7bd9c2.jpg,unassigned,42
7b09ddf679d80491837edb0cea5c8d24a3cdce5af3ce4d238468edfbf628bc65,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/7b09ddf679d80491837edb0cea5c8d24a3cdce5af3ce4d238468edfbf628bc65.png,unassigned,42
7b2a1ca4a51a0c7fa61962c0d7b39ba61676a7ad961e44142f95938fb68915cc,ComplexDataLab/OpenFake,openfake_additional_900,fake,images/fake/7b2a1ca4a51a0c7fa61962c0d7b39ba61676a7ad961e44142f95938fb68915cc.webp,unassigned,42
7b2e94deb04f83f71f95b75dc6559806e304cd2f1f1131cb5a43471ee50cc89f,ComplexDataLab/OpenFake,openfake_additional_900,fake,images/fake/7b2e94deb04f83f71f95b75dc6559806e304cd2f1f1131cb5a43471ee50cc89f.png,unassigned,42
7b367b9d26641f1af525bb035347e524a96e3aa9cf313d7a418edcde947d5f6a,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/7b367b9d26641f1af525bb035347e524a96e3aa9cf313d7a418edcde947d5f6a.png,unassigned,42
7b5e2ccee5129a916f8a7d188e0fe3f459a9f288cc15952f4eb1029b536eded5,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/7b5e2ccee5129a916f8a7d188e0fe3f459a9f288cc15952f4eb1029b536eded5.png,unassigned,42
7b63d57f9d84013367d2e71ddc702543b8aec657c93ebecfae6a0bbadc843229,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/7b63d57f9d84013367d2e71ddc702543b8aec657c93ebecfae6a0bbadc843229.png,unassigned,42
7b716578066f6aae70850d82a67c81f43ce453a2171069a9f7c54152f1a0c315,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/7b716578066f6aae70850d82a67c81f43ce453a2171069a9f7c54152f1a0c315.jpg,unassigned,42
7b775b5b0165109298c7f70606db55431acc2a12beb18f8f67cd496833dce02b,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/7b775b5b0165109298c7f70606db55431acc2a12beb18f8f67cd496833dce02b.png,unassigned,42
7b9780fbc4e2f721837586a2f908b063c93c1b5883b3ab1e5dc0326aaf5262bd,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/7b9780fbc4e2f721837586a2f908b063c93c1b5883b3ab1e5dc0326aaf5262bd.jpg,unassigned,42
7ba89be293e6ebe7fd23565f723160e19063f28ea7d0c42c2718a39f0cf32dae,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/7ba89be293e6ebe7fd23565f723160e19063f28ea7d0c42c2718a39f0cf32dae.png,unassigned,42
7bae8debc599b64eed4a22ff8b36685a484af6c2b65da1bdc47de30f376e38a9,ComplexDataLab/OpenFake,openfake_pilot_600,fake,images/fake/7bae8debc599b64eed4a22ff8b36685a484af6c2b65da1bdc47de30f376e38a9.png,unassigned,42
7bb92e9f65b5a6f6b87cfd2411a29652f35c49d245928e5fa3ca22a299a10db0,ComplexDataLab/OpenFake,openfake_pilot_600,fake,images/fake/7bb92e9f65b5a6f6b87cfd2411a29652f35c49d245928e5fa3ca22a299a10db0.png,gold_development,42
7bbfe3787ee35fcbd73d7d595f13c2c88dacf00d5783ec1402b3e5a7744e3e1b,ComplexDataLab/OpenFake,openfake_additional_900,real,images/real/7bbfe3787ee35fcbd73d7d595f13c2c88dacf00d5783ec1402b3e5a7744e3e1b.jpg,unassigned,42
7bc7f1ad8e58f6528d2328dfdef6f9aa2a518feba0b22b329ef7db37af120dca,ComplexDataLab/OpenFake,openfake_pilot_600,real,images/real/7bc7f1ad8e58f6528d2328dfdef6f9aa2a518feba0b22b329ef7db37af120dca.jpg,unassigned,42
7bd10ce59dad8c908448c18374d8e51baa10a3902d81f69331bdcea4c0739685,ComplexDataLab/OpenFake,openfake_additional_900,fake,images/fake/7bd10ce59dad8c908448c18374d8e51baa10a3902d81f69331bdcea4c0739685.png,unassigned,42
7be2d13c96f01448be47a95c2ed2cb7a40a3caa7780965a118c2d452604f6913,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/7be2d13c96f01448be47a95c2ed2cb7a40a3caa7780965a118c2d452604f6913.png,unassigned,42
7be44606d8691c77cce1ccd0ec88b73779edc2169115112474b7108183f808f7,ComplexDataLab/OpenFake,openfake_pilot_600,fake,images/fake/7be44606d8691c77cce1ccd0ec88b73779edc2169115112474b7108183f808f7.png,unassigned,42
7bf41e09a14279201d5d815eb16831c7db2b7a1ef307af5b6520089f5f59ba61,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/7bf41e09a14279201d5d815eb16831c7db2b7a1ef307af5b6520089f5f59ba61.jpg,unassigned,42
7bfcd1ecd23cb53efabb081060ff5b367c31fb0cbbd9a9a8dca5c50476a2af62,ComplexDataLab/OpenFake,openfake_additional_900,fake,images/fake/7bfcd1ecd23cb53efabb081060ff5b367c31fb0cbbd9a9a8dca5c50476a2af62.png,unassigned,42
7c1df858d60db21d5a65a704f607cd629326917ddda9f7be3e8e1a1f6ec4f891,ComplexDataLab/OpenFake,openfake_pilot_600,fake,images/fake/7c1df858d60db21d5a65a704f607cd629326917ddda9f7be3e8e1a1f6ec4f891.png,unassigned,42
7c2d679e29d758accffaedc9a632ccb8750a83adbb8a32cb32080ab5e77d833d,ComplexDataLab/OpenFake,openfake_additional_900,real,images/real/7c2d679e29d758accffaedc9a632ccb8750a83adbb8a32cb32080ab5e77d833d.jpg,unassigned,42
7c3d86850bcac1e1240288402f51678ba977b3643f78b20349999e0ee1bf8a71,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/7c3d86850bcac1e1240288402f51678ba977b3643f78b20349999e0ee1bf8a71.jpg,gold_test,42
7c439c8883a6b87d25a46f0f53bd3a11bb0c0c1079d140eed77a59c1dc35007e,ComplexDataLab/OpenFake,openfake_pilot_600,real,images/real/7c439c8883a6b87d25a46f0f53bd3a11bb0c0c1079d140eed77a59c1dc35007e.jpg,unassigned,42
7c44932e5efc93234dce877a94e0bbbb81a53662fa5ffabba5dc5f05fe7cdf51,ComplexDataLab/OpenFake,openfake_additional_900,fake,images/fake/7c44932e5efc93234dce877a94e0bbbb81a53662fa5ffabba5dc5f05fe7cdf51.jpg,unassigned,42
7c4c64e1f04da309aa89e05dff60cf94fd15eb1ae6180a52cb87ad18b9a8e16c,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/7c4c64e1f04da309aa89e05dff60cf94fd15eb1ae6180a52cb87ad18b9a8e16c.png,unassigned,42
7c8167afdd57fa6021a7b58d6782acce1bd63b8ddd3bfa218dd81c1b3caf16fc,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/7c8167afdd57fa6021a7b58d6782acce1bd63b8ddd3bfa218dd81c1b3caf16fc.jpg,unassigned,42
7c89da9dd986b0507e0d3f1b0df006d441e2b7bf5870efc44e3f6f61febe5878,ComplexDataLab/OpenFake,openfake_pilot_600,fake,images/fake/7c89da9dd986b0507e0d3f1b0df006d441e2b7bf5870efc44e3f6f61febe5878.png,gold_development,42
7c8b3aa6ed027429c9c2a298eae27be5d5c1ae92ccf1d0cb6956edcb9c62aa82,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/7c8b3aa6ed027429c9c2a298eae27be5d5c1ae92ccf1d0cb6956edcb9c62aa82.png,gold_test,42
7cb58bfe005df971be6b62bb2a38761ca607cdb86f9ac6572e3f811fffb07a48,ComplexDataLab/OpenFake,openfake_pilot_600,real,images/real/7cb58bfe005df971be6b62bb2a38761ca607cdb86f9ac6572e3f811fffb07a48.jpg,unassigned,42
7cb9633b03b6e40e6b01c490dcbfa2c66985921c486a5d7b51596634c8f8444d,ComplexDataLab/OpenFake,openfake_pilot_600,fake,images/fake/7cb9633b03b6e40e6b01c490dcbfa2c66985921c486a5d7b51596634c8f8444d.png,gold_development,42
7d1ed5e5d4e3bc1beb8dbb2c8678c8d75fce261223ea4931d209a5c68aa7a99c,ComplexDataLab/OpenFake,openfake_additional_900,real,images/real/7d1ed5e5d4e3bc1beb8dbb2c8678c8d75fce261223ea4931d209a5c68aa7a99c.jpg,unassigned,42
7d256d65c45c1d3de762423dd39a64d88930e3b66c1abe5e80c63295e6b9e939,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/7d256d65c45c1d3de762423dd39a64d88930e3b66c1abe5e80c63295e6b9e939.png,unassigned,42
7d295337064c35bd24d6a170c9611a01b3b89e313e98f4147b1d54d866040028,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/7d295337064c35bd24d6a170c9611a01b3b89e313e98f4147b1d54d866040028.png,unassigned,42
7d2ec51b5c74451b99a61f8130080e31103ec340bfb5df3dc0ca39ac18c071f5,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/7d2ec51b5c74451b99a61f8130080e31103ec340bfb5df3dc0ca39ac18c071f5.jpg,unassigned,42
7d38082eb1f1f715812b500e5549ee8bcb74c0126cef99f1bf0cb07cb93dbb90,ComplexDataLab/OpenFake,openfake_additional_900,real,images/real/7d38082eb1f1f715812b500e5549ee8bcb74c0126cef99f1bf0cb07cb93dbb90.jpg,unassigned,42
7d43a8556bbe1b7d728cdfb04c0e852bde4a9e858df360c04a40cb8e324efd8b,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/7d43a8556bbe1b7d728cdfb04c0e852bde4a9e858df360c04a40cb8e324efd8b.png,unassigned,42
7d539ca34fb07213aec089352969435bcf2c3fde1cefc0e88320935f3522c1de,ComplexDataLab/OpenFake,openfake_pilot_600,real,images/real/7d539ca34fb07213aec089352969435bcf2c3fde1cefc0e88320935f3522c1de.jpg,unassigned,42
7d570f902ff22c79f4ee9633a98558b399eedb32d979239fc3e8baa080aabc90,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/7d570f902ff22c79f4ee9633a98558b399eedb32d979239fc3e8baa080aabc90.png,unassigned,42
7d58ceed40854a8e49084cf3315b7c6035f460b8076f04aa63a1b456cef56bae,ComplexDataLab/OpenFake,openfake_pilot_600,real,images/real/7d58ceed40854a8e49084cf3315b7c6035f460b8076f04aa63a1b456cef56bae.jpg,unassigned,42
7d727bdf33b25d2ca149692ca92f29b791c2d1e60beccf52bda18dadac54a441,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/7d727bdf33b25d2ca149692ca92f29b791c2d1e60beccf52bda18dadac54a441.jpg,unassigned,42
7daaf0cfc22ee675ad12a5913f4b534366643844ee8444940a7794b9f9a2d1e2,ComplexDataLab/OpenFake,openfake_pilot_600,fake,images/fake/7daaf0cfc22ee675ad12a5913f4b534366643844ee8444940a7794b9f9a2d1e2.png,unassigned,42
7deb6e0833bf859bddc17b8c5b053dae61cd8cf9fc80ceb5ff94bd35da734c32,ComplexDataLab/OpenFake,openfake_pilot_600,fake,images/fake/7deb6e0833bf859bddc17b8c5b053dae61cd8cf9fc80ceb5ff94bd35da734c32.png,gold_development,42
7def9aa265de43b7b63c5643fabeab28c4505f4e23105f66366e10c80b632b12,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/7def9aa265de43b7b63c5643fabeab28c4505f4e23105f66366e10c80b632b12.jpg,gold_test,42
7e3698847175a94e34fc077a0a4ceb414b995225fc9ad7c391bc4ab432f0a55d,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/7e3698847175a94e34fc077a0a4ceb414b995225fc9ad7c391bc4ab432f0a55d.jpg,unassigned,42
7e42c96d500392c5afbefe5dfbae8313cee5619a920475647f113d881f30e0aa,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/7e42c96d500392c5afbefe5dfbae8313cee5619a920475647f113d881f30e0aa.jpg,unassigned,42
7e43a3d4edbe1e5ea5269eebf2581b833957807458f8af6de36080cb5956cdd3,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/7e43a3d4edbe1e5ea5269eebf2581b833957807458f8af6de36080cb5956cdd3.png,unassigned,42
7e4e4e6a270a0745ab1328c23bd4ae8ef23569e769d4939a5e4b8d8f2ff171c8,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/7e4e4e6a270a0745ab1328c23bd4ae8ef23569e769d4939a5e4b8d8f2ff171c8.png,unassigned,42
7e75f518f0d74747440a0315768ef16634b8834db82c6c1ed39c3434261a8163,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/7e75f518f0d74747440a0315768ef16634b8834db82c6c1ed39c3434261a8163.jpg,unassigned,42
7e7f52898928373fc00ad18d4586f036bd1cd067760e3acd190cf137609724da,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/7e7f52898928373fc00ad18d4586f036bd1cd067760e3acd190cf137609724da.png,unassigned,42
7eaf5416cf05afef42d628f719a7aefd2e04a153c231e06a41d4a01c5d5cefb7,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/7eaf5416cf05afef42d628f719a7aefd2e04a153c231e06a41d4a01c5d5cefb7.png,unassigned,42
7ef1445d28dc4eb025a6863094e7e36dbc23a6ca0b3770b9bb861db35b9578e2,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/7ef1445d28dc4eb025a6863094e7e36dbc23a6ca0b3770b9bb861db35b9578e2.jpg,unassigned,42
7efd64a9ba8c43293943cdadae44dccab473b4866655ff8922e75c3fdf58e902,ComplexDataLab/OpenFake,openfake_pilot_600,real,images/real/7efd64a9ba8c43293943cdadae44dccab473b4866655ff8922e75c3fdf58e902.jpg,unassigned,42
7f1ca0e35f77cec495ac2573f3af2eb4760aa8b2eed68611ff2775ff75f3751f,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/7f1ca0e35f77cec495ac2573f3af2eb4760aa8b2eed68611ff2775ff75f3751f.png,unassigned,42
7f551c77d784ee7c318cab56b28ef53653398c148af984d5455a66daa988e2f2,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/7f551c77d784ee7c318cab56b28ef53653398c148af984d5455a66daa988e2f2.png,unassigned,42
7faafbdcb7449bd7d9d80dd271eff9c1240eea9ea681d092164c5dc5f06f72b7,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/7faafbdcb7449bd7d9d80dd271eff9c1240eea9ea681d092164c5dc5f06f72b7.jpg,unassigned,42
7fcd3a18f8174cad0fbd19a8bfcc58523e46b851ec1c978efb19da8a8d87c9cc,ComplexDataLab/OpenFake,openfake_pilot_600,fake,images/fake/7fcd3a18f8174cad0fbd19a8bfcc58523e46b851ec1c978efb19da8a8d87c9cc.png,unassigned,42
7fd085b1087eee2bcfac268a7cadddcab79c158b02c72c8bc8a5e0ea02ea5fbc,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/7fd085b1087eee2bcfac268a7cadddcab79c158b02c72c8bc8a5e0ea02ea5fbc.png,gold_test,42
7fe305a10717fac9b5ee7e835b61c6e9f8c08ea369a79296111b636983ba9790,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/7fe305a10717fac9b5ee7e835b61c6e9f8c08ea369a79296111b636983ba9790.jpg,unassigned,42
7ffc45f3e4a6b2f288141d11373cfd3d278d5ccfb8a833a7c952289182085db4,ComplexDataLab/OpenFake,openfake_pilot_600,real,images/real/7ffc45f3e4a6b2f288141d11373cfd3d278d5ccfb8a833a7c952289182085db4.jpg,gold_development,42
7ffd63056f0e82552fbda165486cdf60a22c8f2cc14a5e094e8c09acb10a5191,ComplexDataLab/OpenFake,openfake_additional_900,real,images/real/7ffd63056f0e82552fbda165486cdf60a22c8f2cc14a5e094e8c09acb10a5191.jpg,unassigned,42
803bf6037d95c4ed63b4427aee2ebf451392513ec874433016ffa385d802c273,ComplexDataLab/OpenFake,openfake_pilot_600,fake,images/fake/803bf6037d95c4ed63b4427aee2ebf451392513ec874433016ffa385d802c273.png,unassigned,42
8045c389f5f33d57d42856e23b03591a84a5dffeac4a9f2017a7f0ef5ad5dc7f,ComplexDataLab/OpenFake,openfake_pilot_600,fake,images/fake/8045c389f5f33d57d42856e23b03591a84a5dffeac4a9f2017a7f0ef5ad5dc7f.jpg,unassigned,42
80aef590889dd05272952938da51f2b0c8e312224071e41df0d56e695bb5f60f,ComplexDataLab/OpenFake,openfake_pilot_600,fake,images/fake/80aef590889dd05272952938da51f2b0c8e312224071e41df0d56e695bb5f60f.png,unassigned,42
80b4988a4f563fe112d643681acee7e975d1f7f510749b7a3880b28c2b7ad1b5,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/80b4988a4f563fe112d643681acee7e975d1f7f510749b7a3880b28c2b7ad1b5.png,unassigned,42
80b6f407808ba28b0d8c6e09f3adace9a4408da9535b72e493af26fca6aa4412,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/80b6f407808ba28b0d8c6e09f3adace9a4408da9535b72e493af26fca6aa4412.jpg,unassigned,42
80bc1be5b506e09030db191d6ea8023f16e9d8301cdfa9ddee0514c755cb0d6b,ComplexDataLab/OpenFake,openfake_additional_900,real,images/real/80bc1be5b506e09030db191d6ea8023f16e9d8301cdfa9ddee0514c755cb0d6b.jpg,unassigned,42
80d67512de57c9f6de7c989d8d87002ca9a5aa9dd869967ac394758df5f19226,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/80d67512de57c9f6de7c989d8d87002ca9a5aa9dd869967ac394758df5f19226.png,unassigned,42
80d6fce62f398cc4ee6ec0f9941e47cced21ee9fd91feb3d2286ad196fe6e6b5,ComplexDataLab/OpenFake,openfake_pilot_600,real,images/real/80d6fce62f398cc4ee6ec0f9941e47cced21ee9fd91feb3d2286ad196fe6e6b5.jpg,unassigned,42
80f4a91593423faad6728c889e6778787e83a5516b60c52534aa8bd7c297d71f,ComplexDataLab/OpenFake,openfake_additional_900,real,images/real/80f4a91593423faad6728c889e6778787e83a5516b60c52534aa8bd7c297d71f.jpg,unassigned,42
810ef2259ef21a7dc0c23ad566ad9c05b572495e5558275fad403f39a75c1db2,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/810ef2259ef21a7dc0c23ad566ad9c05b572495e5558275fad403f39a75c1db2.jpg,unassigned,42
811ed4c00e228d89dfc81787aeef2f6f565d9b98262daf4034f837a4dbca4eb7,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/811ed4c00e228d89dfc81787aeef2f6f565d9b98262daf4034f837a4dbca4eb7.png,unassigned,42
8130a9f2421ca018532ffda2360dac5591df5d040cce709e308b73e7312fcd78,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/8130a9f2421ca018532ffda2360dac5591df5d040cce709e308b73e7312fcd78.jpg,unassigned,42
814c87385bfc1e2acb6d73208f75975b2e8df9f1dac07b9d268380ba8a1d4ace,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/814c87385bfc1e2acb6d73208f75975b2e8df9f1dac07b9d268380ba8a1d4ace.jpg,unassigned,42
816b3cebb6a491059bf8e50ade322f38f743b4773b93b53ee4c004490091cbf8,ComplexDataLab/OpenFake,openfake_additional_900,fake,images/fake/816b3cebb6a491059bf8e50ade322f38f743b4773b93b53ee4c004490091cbf8.png,unassigned,42
818157956bce51fc625e1e2a14a0498ce847c54be5ceaa87a1e5ec25a9302778,ComplexDataLab/OpenFake,openfake_pilot_600,fake,images/fake/818157956bce51fc625e1e2a14a0498ce847c54be5ceaa87a1e5ec25a9302778.png,unassigned,42
81822208c22982c09859d63606aa8d1f6a0d0ade58f58a3b97dbe36a53d54c88,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/81822208c22982c09859d63606aa8d1f6a0d0ade58f58a3b97dbe36a53d54c88.jpg,gold_test,42
819328e74e533b2ff2a064332edece4a25321da413343f1b540dd9861e134547,ComplexDataLab/OpenFake,openfake_additional_900,fake,images/fake/819328e74e533b2ff2a064332edece4a25321da413343f1b540dd9861e134547.png,unassigned,42
8199c70b3cc13ca4d209af3dbf0da1136a5d7de78dce8825244d5ddb9fa1a4e1,ComplexDataLab/OpenFake,openfake_pilot_600,fake,images/fake/8199c70b3cc13ca4d209af3dbf0da1136a5d7de78dce8825244d5ddb9fa1a4e1.jpg,unassigned,42
81ccccfcdaae9e42343367ab91c537c7e9b96e0075869fcdb4d8392d8aee3a64,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/81ccccfcdaae9e42343367ab91c537c7e9b96e0075869fcdb4d8392d8aee3a64.jpg,unassigned,42
81d462e32a82ad4178326f0ef5f3fa8dd2fb94d9b49d31b37b44363582851041,ComplexDataLab/OpenFake,openfake_additional_900,real,images/real/81d462e32a82ad4178326f0ef5f3fa8dd2fb94d9b49d31b37b44363582851041.jpg,unassigned,42
81d76d5a2b632f8117d3bc0f230639c3f15b94aa033b970af50b36bc05313ed7,ComplexDataLab/OpenFake,openfake_additional_900,real,images/real/81d76d5a2b632f8117d3bc0f230639c3f15b94aa033b970af50b36bc05313ed7.jpg,unassigned,42
81dcabd031ac6b0c66347e0534932b6a089d97cf8576017de9f78da5af415a4a,ComplexDataLab/OpenFake,openfake_additional_900,fake,images/fake/81dcabd031ac6b0c66347e0534932b6a089d97cf8576017de9f78da5af415a4a.jpg,unassigned,42
820335e464877f98e27170e165ec5d39796d9d37d3753ddc976489cc0c7c2446,ComplexDataLab/OpenFake,openfake_additional_900,fake,images/fake/820335e464877f98e27170e165ec5d39796d9d37d3753ddc976489cc0c7c2446.png,unassigned,42
8208dccff55599c743f76312b3c50bf824042b7ce64effe6d00ead12c3983c60,ComplexDataLab/OpenFake,openfake_additional_900,fake,images/fake/8208dccff55599c743f76312b3c50bf824042b7ce64effe6d00ead12c3983c60.png,unassigned,42
8211131b32e111268c791220b3df34bf4b8b8d37f8d49adfcd13d6d00b238ba0,ComplexDataLab/OpenFake,openfake_pilot_600,fake,images/fake/8211131b32e111268c791220b3df34bf4b8b8d37f8d49adfcd13d6d00b238ba0.jpg,unassigned,42
8218ccedcb96b84ca2bdbb635dfa9fce7866922d05af7540da94e59dc13a3424,ComplexDataLab/OpenFake,openfake_pilot_600,fake,images/fake/8218ccedcb96b84ca2bdbb635dfa9fce7866922d05af7540da94e59dc13a3424.png,unassigned,42
822fdc738d6cd61073d8071e45aec697a7c8f945089c9235baa11a433dd09efe,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/822fdc738d6cd61073d8071e45aec697a7c8f945089c9235baa11a433dd09efe.jpg,unassigned,42
823a07aa9037e7b4b7bc749ea159c5d624bfb7191924191a89dc5cbce211d137,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/823a07aa9037e7b4b7bc749ea159c5d624bfb7191924191a89dc5cbce211d137.jpg,gold_test,42
8241bbae3a5ea1bfef7a442ce2bf631b1636664f15461873bf633f6b774a4265,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/8241bbae3a5ea1bfef7a442ce2bf631b1636664f15461873bf633f6b774a4265.jpg,unassigned,42
825d6bb45fd2a06c620325cac98f761ad8e9a491a568a96223b2573301427d75,ComplexDataLab/OpenFake,openfake_additional_900,fake,images/fake/825d6bb45fd2a06c620325cac98f761ad8e9a491a568a96223b2573301427d75.png,unassigned,42
827ee92e7ce27bacc1c6f6c8949e1a1f02e84b9c8ffbb3468a1424ee1e35590f,ComplexDataLab/OpenFake,openfake_additional_900,real,images/real/827ee92e7ce27bacc1c6f6c8949e1a1f02e84b9c8ffbb3468a1424ee1e35590f.jpg,unassigned,42
8281952d554b2713ea0f7d2655aa11dbaf7759afbeb20bad7b62cd51e22b3b83,ComplexDataLab/OpenFake,openfake_pilot_600,real,images/real/8281952d554b2713ea0f7d2655aa11dbaf7759afbeb20bad7b62cd51e22b3b83.jpg,unassigned,42
8293965e93a182c0651b81d3f1f2fb07e381e474f7d07ee82e6c8f1814d2665d,ComplexDataLab/OpenFake,openfake_pilot_600,fake,images/fake/8293965e93a182c0651b81d3f1f2fb07e381e474f7d07ee82e6c8f1814d2665d.png,unassigned,42
