content_hash,source_dataset,component,normalized_label,relative_image_path,role,split_seed,assignment_role,annotator_id,annotation_order,human_train_seed
f3f29617a1b1ce4e37dccfcc24761fb9dbc7a15d75622ed552c27360d894e754,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/f3f29617a1b1ce4e37dccfcc24761fb9dbc7a15d75622ed552c27360d894e754.png,unassigned,42,human_train,lorenzo,100,42
f340c67311643341beb4e1b8d223875c31b373bf27ab1bbc1f52acd969e4d0b6,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/f340c67311643341beb4e1b8d223875c31b373bf27ab1bbc1f52acd969e4d0b6.jpg,unassigned,42,human_train,sara,1,42
e5f55ef6b86b20d493f1523d83ffa07cf74e5e1d2ae8f7015ec289d6320247da,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/e5f55ef6b86b20d493f1523d83ffa07cf74e5e1d2ae8f7015ec289d6320247da.png,unassigned,42,human_train,sara,2,42
79aa2794c596a45a4ed7988cab59d03a66b44dea0129a2e8c45b97f5921be136,ComplexDataLab/OpenFake,openfake_pilot_600,real,images/real/79aa2794c596a45a4ed7988cab59d03a66b44dea0129a2e8c45b97f5921be136.jpg,unassigned,42,human_train,sara,3,42
c8e311ffc8f1f49ab711b2fc77d4d10501bcd8e3238cc67227022bac944b125d,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/c8e311ffc8f1f49ab711b2fc77d4d10501bcd8e3238cc67227022bac944b125d.png,unassigned,42,human_train,sara,4,42
40b6fa533d8a7e74194fb49e0e1ac0bd068454e3bc9b847e35a57c24913ca6e8,ComplexDataLab/OpenFake,openfake_additional_900,real,images/real/40b6fa533d8a7e74194fb49e0e1ac0bd068454e3bc9b847e35a57c24913ca6e8.jpg,unassigned,42,human_train,sara,5,42
a212bf21501e0e1c84162c4c44b22fbddf332b2152b37f76f9f56c6bee56eba0,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/a212bf21501e0e1c84162c4c44b22fbddf332b2152b37f76f9f56c6bee56eba0.png,unassigned,42,human_train,sara,6,42
4cd4df40fab1ead22ed12490f6641be1f1d1fad8e2fff1ef40226ad14d19e115,ComplexDataLab/OpenFake,openfake_additional_900,real,images/real/4cd4df40fab1ead22ed12490f6641be1f1d1fad8e2fff1ef40226ad14d19e115.jpg,unassigned,42,human_train,sara,7,42
8c41762f17b8b4887f4211b66823ddf8a04fdc538ca2ae6841163b96002d3b47,ComplexDataLab/OpenFake,openfake_pilot_600,fake,images/fake/8c41762f17b8b4887f4211b66823ddf8a04fdc538ca2ae6841163b96002d3b47.png,unassigned,42,human_train,sara,8,42
63d2dfe772f2266863c7b943c781ba67154e71b40c91568a275417947f8ead18,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/63d2dfe772f2266863c7b943c781ba67154e71b40c91568a275417947f8ead18.png,unassigned,42,human_train,sara,9,42
cd1f1c6ff98f1f6c7b97c0b1c1f41c59fb24d06b847b33bbd8da069c4bb27935,ComplexDataLab/OpenFake,openfake_pilot_600,real,images/real/cd1f1c6ff98f1f6c7b97c0b1c1f41c59fb24d06b847b33bbd8da069c4bb27935.jpg,unassigned,42,human_train,sara,10,42
12bd4b31dd75102e4a975fb4e0d3c7709590f8d614c4b2f8b96e68014490fbbe,ComplexDataLab/OpenFake,openfake_additional_900,real,images/real/12bd4b31dd75102e4a975fb4e0d3c7709590f8d614c4b2f8b96e68014490fbbe.jpg,unassigned,42,human_train,sara,11,42
097db96da5fdf9ac982d53e86e135f7353040781242b5bbdfd762091e6db94b8,ComplexDataLab/OpenFake,openfake_pilot_600,fake,images/fake/097db96da5fdf9ac982d53e86e135f7353040781242b5bbdfd762091e6db94b8.png,unassigned,42,human_train,sara,12,42
1a8d02901738183f57a59a686fb847bcb003d46de5fd2fbf10ce889898f0d9b0,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/1a8d02901738183f57a59a686fb847bcb003d46de5fd2fbf10ce889898f0d9b0.jpg,unassigned,42,human_train,sara,13,42
7c2d679e29d758accffaedc9a632ccb8750a83adbb8a32cb32080ab5e77d833d,ComplexDataLab/OpenFake,openfake_additional_900,real,images/real/7c2d679e29d758accffaedc9a632ccb8750a83adbb8a32cb32080ab5e77d833d.jpg,unassigned,42,human_train,sara,14,42
bd9a1cac342380dd2b2c2c0a8d63c67fdbc13951960a98c5803676d194ba1905,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/bd9a1cac342380dd2b2c2c0a8d63c67fdbc13951960a98c5803676d194ba1905.jpg,unassigned,42,human_train,sara,15,42
c7fb8de52497a2e1a197583305168c70736bad1b28b08688216581ada130e336,ComplexDataLab/OpenFake,openfake_additional_900,real,images/real/c7fb8de52497a2e1a197583305168c70736bad1b28b08688216581ada130e336.jpg,unassigned,42,human_train,sara,16,42
dcc1f92c50deced95bc0f18f66a9b4c3c532c0de1c950499c4059754e86e81ea,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/dcc1f92c50deced95bc0f18f66a9b4c3c532c0de1c950499c4059754e86e81ea.jpg,unassigned,42,human_train,sara,17,42
045fc1c8fe52d12262dde8c3933400944984610a76683bd538f5839a14309555,ComplexDataLab/OpenFake,openfake_pilot_600,fake,images/fake/045fc1c8fe52d12262dde8c3933400944984610a76683bd538f5839a14309555.png,unassigned,42,human_train,sara,18,42
3f9bb03f34139295fb7f248e10acc18cff44a6a4100454c5f8b291664080fb0e,ComplexDataLab/OpenFake,openfake_additional_900,real,images/real/3f9bb03f34139295fb7f248e10acc18cff44a6a4100454c5f8b291664080fb0e.jpg,unassigned,42,human_train,sara,19,42
8a13deeb4806758795018513693acc8fefd8492698b4b2a531d9f112863c4175,ComplexDataLab/OpenFake,openfake_additional_900,real,images/real/8a13deeb4806758795018513693acc8fefd8492698b4b2a531d9f112863c4175.jpg,unassigned,42,human_train,sara,20,42
f41bca5c5fe8d055261c9c0d23bb989f1a3a57ba70bc73a24417b223dcd79090,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/f41bca5c5fe8d055261c9c0d23bb989f1a3a57ba70bc73a24417b223dcd79090.jpg,unassigned,42,human_train,sara,21,42
98873b22b0d43aeb75b3ed110eedc887fdc706138cb28c6a986285d8cbb3328e,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/98873b22b0d43aeb75b3ed110eedc887fdc706138cb28c6a986285d8cbb3328e.jpg,unassigned,42,human_train,sara,22,42
af3a266205489d1d0093c5d4713a9851ad6e2b321b1c991abb11472143b05db4,ComplexDataLab/OpenFake,openfake_pilot_600,fake,images/fake/af3a266205489d1d0093c5d4713a9851ad6e2b321b1c991abb11472143b05db4.png,unassigned,42,human_train,sara,23,42
b5cf5c428bee66b49c5f8f3d77ba95cb7f385b1fb3252bffa8581d735a1f1563,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/b5cf5c428bee66b49c5f8f3d77ba95cb7f385b1fb3252bffa8581d735a1f1563.png,unassigned,42,human_train,sara,24,42
f62a81375856d7937de5f10f77fb2e2ff2f79ad5425bb09b7cc190846fc67fa3,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/f62a81375856d7937de5f10f77fb2e2ff2f79ad5425bb09b7cc190846fc67fa3.png,unassigned,42,human_train,sara,25,42
f16e86b8d3f99d67e4d16e584519e1b0f16cba06e7b9f9ebaaa762c6c94e866e,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/f16e86b8d3f99d67e4d16e584519e1b0f16cba06e7b9f9ebaaa762c6c94e866e.jpg,unassigned,42,human_train,sara,26,42
0b70504b4786fc7ec65c05711e8438375d5cccc6c21c352ed613e4b521b735fe,ComplexDataLab/OpenFake,openfake_pilot_600,fake,images/fake/0b70504b4786fc7ec65c05711e8438375d5cccc6c21c352ed613e4b521b735fe.png,unassigned,42,human_train,sara,27,42
c3faa2d56cbdebaebe35236723893398cdb3f7ebed2e55b0d1e35ef601ef8b6f,ComplexDataLab/OpenFake,openfake_additional_900,real,images/real/c3faa2d56cbdebaebe35236723893398cdb3f7ebed2e55b0d1e35ef601ef8b6f.jpg,unassigned,42,human_train,sara,28,42
c9b2ac5127dbd56494e84850d3dc58fa9310669fd40bdef7783f189db450e741,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/c9b2ac5127dbd56494e84850d3dc58fa9310669fd40bdef7783f189db450e741.png,unassigned,42,human_train,sara,29,42
bc8eed041ec1682b6835168b0f0dc51a2f2a334bcbd912de98a55eedc7fe598a,ComplexDataLab/OpenFake,openfake_additional_900,fake,images/fake/bc8eed041ec1682b6835168b0f0dc51a2f2a334bcbd912de98a55eedc7fe598a.png,unassigned,42,human_train,sara,30,42
0b760c4b24ae68818da9c0fb756ce5ebc7a8845d65b8966b86e16b5d43e37324,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/0b760c4b24ae68818da9c0fb756ce5ebc7a8845d65b8966b86e16b5d43e37324.jpg,unassigned,42,human_train,sara,31,42
84ca0dfbdfb307ed6fb8ae5416ece412e94c628efc7af63e18dd8d0d12116288,ComplexDataLab/OpenFake,openfake_pilot_600,fake,images/fake/84ca0dfbdfb307ed6fb8ae5416ece412e94c628efc7af63e18dd8d0d12116288.png,unassigned,42,human_train,sara,32,42
37caed36371bdc48c09399735739eaeb37eef0f98e5c2551352bc03472caaa00,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/37caed36371bdc48c09399735739eaeb37eef0f98e5c2551352bc03472caaa00.png,unassigned,42,human_train,sara,33,42
4d3b8a5c313bdb9e26796203d3dd386a85dadfc6c20cef7a6164fe13e4cae359,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/4d3b8a5c313bdb9e26796203d3dd386a85dadfc6c20cef7a6164fe13e4cae359.png,unassigned,42,human_train,sara,34,42
e015c35145b8a33c602e0786b2b08df2fd7e1489566a17618c57b39c5dbdaae6,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/e015c35145b8a33c602e0786b2b08df2fd7e1489566a17618c57b39c5dbdaae6.jpg,unassigned,42,human_train,sara,35,42
281e02921d20ad0f013239909818ebb00da14d01a382fab61a7b4f10227aab5b,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/281e02921d20ad0f013239909818ebb00da14d01a382fab61a7b4f10227aab5b.jpg,unassigned,42,human_train,sara,36,42
6b544cb858e7eb367417f4d4989f0c8b1e77f688751d78a5ecc42ec42b070409,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/6b544cb858e7eb367417f4d4989f0c8b1e77f688751d78a5ecc42ec42b070409.png,unassigned,42,human_train,sara,37,42
3e460e4bf2c751320ed902d6b6eec7c3d2aa9c54fdb211ec9f22351054b760dc,ComplexDataLab/OpenFake,openfake_additional_900,fake,images/fake/3e460e4bf2c751320ed902d6b6eec7c3d2aa9c54fdb211ec9f22351054b760dc.png,unassigned,42,human_train,sara,38,42
fcb71b118776df3cca275fc29a0999976b6f7b89857971f0ff835723d53890c4,ComplexDataLab/OpenFake,openfake_pilot_600,fake,images/fake/fcb71b118776df3cca275fc29a0999976b6f7b89857971f0ff835723d53890c4.png,unassigned,42,human_train,sara,39,42
961c38035dd85083137607376be1546ed8fb6d3a0446ef99bcc7445c02ec522d,ComplexDataLab/OpenFake,openfake_pilot_600,real,images/real/961c38035dd85083137607376be1546ed8fb6d3a0446ef99bcc7445c02ec522d.jpg,unassigned,42,human_train,sara,40,42
861d97af00b1546ebf5d03e6dc8c7f85dfbfaa759f428d997d66b24abe3d1ec1,ComplexDataLab/OpenFake,openfake_additional_900,real,images/real/861d97af00b1546ebf5d03e6dc8c7f85dfbfaa759f428d997d66b24abe3d1ec1.jpg,unassigned,42,human_train,sara,41,42
727dd53588295e102f4b493b9381fb05268c52ac225be618d46f2c18a6c47980,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/727dd53588295e102f4b493b9381fb05268c52ac225be618d46f2c18a6c47980.png,unassigned,42,human_train,sara,42,42
2f7c27920584d66703b0b302e3a6e3b5be13339bddf6c606ba2390a3d86bae8a,ComplexDataLab/OpenFake,openfake_additional_900,real,images/real/2f7c27920584d66703b0b302e3a6e3b5be13339bddf6c606ba2390a3d86bae8a.jpg,unassigned,42,human_train,sara,43,42
8f0802b333d71f75a4c17550ddb522912266f7de20bf524a2b4c148d89fcdf8f,ComplexDataLab/OpenFake,openfake_additional_900,fake,images/fake/8f0802b333d71f75a4c17550ddb522912266f7de20bf524a2b4c148d89fcdf8f.png,unassigned,42,human_train,sara,44,42
eeb868b50484439724eacb8464b52adbfbf56350ced3d25bb3fc87c19b312aa9,ComplexDataLab/OpenFake,openfake_pilot_600,real,images/real/eeb868b50484439724eacb8464b52adbfbf56350ced3d25bb3fc87c19b312aa9.jpg,unassigned,42,human_train,sara,45,42
2fe3883bbe00030fd767436de847d1acdce36792aaf6cd0fbb054e1b72689b41,ComplexDataLab/OpenFake,openfake_additional_900,fake,images/fake/2fe3883bbe00030fd767436de847d1acdce36792aaf6cd0fbb054e1b72689b41.png,unassigned,42,human_train,sara,46,42
9a24202cfae405b57daadfead4da7736534d1af4126a0d6c73e1be6a4aa5480b,ComplexDataLab/OpenFake,openfake_additional_900,fake,images/fake/9a24202cfae405b57daadfead4da7736534d1af4126a0d6c73e1be6a4aa5480b.png,unassigned,42,human_train,sara,47,42
5da4ef2b94390dafa65b7e3d5a763cdc042cf28a8cf9a00f5fe470bd9c569d2f,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/5da4ef2b94390dafa65b7e3d5a763cdc042cf28a8cf9a00f5fe470bd9c569d2f.jpg,unassigned,42,human_train,sara,48,42
a1c196021589074be4c3d7c1521343334ca04c422058c4747712943612ca58a4,ComplexDataLab/OpenFake,openfake_additional_900,fake,images/fake/a1c196021589074be4c3d7c1521343334ca04c422058c4747712943612ca58a4.png,unassigned,42,human_train,sara,49,42
20cf6b08c79a9bb48af20a7420430001d1f9fcb8709449be4c4b42d0e1d8e112,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/20cf6b08c79a9bb48af20a7420430001d1f9fcb8709449be4c4b42d0e1d8e112.png,unassigned,42,human_train,sara,50,42
4bf38b511c3f62c70f7f533b687b15a426160a5a21f4f2ca8755e0875b728ada,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/4bf38b511c3f62c70f7f533b687b15a426160a5a21f4f2ca8755e0875b728ada.jpg,unassigned,42,human_train,sara,51,42
bfc5ed7f21248dd3a2e3fe1386b83630348ebbaf83c350772b1ae1301e78225f,ComplexDataLab/OpenFake,openfake_additional_900,fake,images/fake/bfc5ed7f21248dd3a2e3fe1386b83630348ebbaf83c350772b1ae1301e78225f.png,unassigned,42,human_train,sara,52,42
7526b7cc75a534b8fd7eaef239d2b051892b9d90738b45eb7f4fe7e8513d27a9,ComplexDataLab/OpenFake,openfake_additional_900,fake,images/fake/7526b7cc75a534b8fd7eaef239d2b051892b9d90738b45eb7f4fe7e8513d27a9.png,unassigned,42,human_train,sara,53,42
16afbb9890ffb91a0e7dd9ef2e10080040d48f9c401f76862d00a96192afa737,ComplexDataLab/OpenFake,openfake_pilot_600,real,images/real/16afbb9890ffb91a0e7dd9ef2e10080040d48f9c401f76862d00a96192afa737.jpg,unassigned,42,human_train,sara,54,42
ba81dcda51ba351cc99b5d14b2ab9b84e83372869268a1738b84bf9fb4974455,ComplexDataLab/OpenFake,openfake_additional_900,fake,images/fake/ba81dcda51ba351cc99b5d14b2ab9b84e83372869268a1738b84bf9fb4974455.png,unassigned,42,human_train,sara,55,42
04ca52d8dc4cdf229af48394be5a3fee6ac0c6fe8a3e290df815e91be8de2814,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/04ca52d8dc4cdf229af48394be5a3fee6ac0c6fe8a3e290df815e91be8de2814.png,unassigned,42,human_train,sara,56,42
6a38965d7ba54be6ed4be5b544918a37280a7469e4b87b75f1ebe6d554d9ffda,ComplexDataLab/OpenFake,openfake_additional_900,real,images/real/6a38965d7ba54be6ed4be5b544918a37280a7469e4b87b75f1ebe6d554d9ffda.jpg,unassigned,42,human_train,sara,57,42
a590a0d5e98e886fbf1daa2ce4de18c2aeafd0ae24c8b4a4cbd02d2d3977b80c,ComplexDataLab/OpenFake,openfake_additional_900,real,images/real/a590a0d5e98e886fbf1daa2ce4de18c2aeafd0ae24c8b4a4cbd02d2d3977b80c.jpg,unassigned,42,human_train,sara,58,42
5077bbe2ff6cdbd89bded7a0ef1ac451c6e90f11e80de0001811a06c9f970eec,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/5077bbe2ff6cdbd89bded7a0ef1ac451c6e90f11e80de0001811a06c9f970eec.png,unassigned,42,human_train,sara,59,42
1fb6cab0fbcc6d47276a70ab57244452848733f6e2159bef8fffe04cf67720a4,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/1fb6cab0fbcc6d47276a70ab57244452848733f6e2159bef8fffe04cf67720a4.png,unassigned,42,human_train,sara,60,42
0cc747e95710a543f2fb2ec0ee0603aadd290997e1b7e2e9fe2717f66bb4b826,ComplexDataLab/OpenFake,openfake_pilot_600,fake,images/fake/0cc747e95710a543f2fb2ec0ee0603aadd290997e1b7e2e9fe2717f66bb4b826.jpg,unassigned,42,human_train,sara,61,42
1b9848f4050f057ec149a26537531451100dbc5cc9a7a55367da05ec4c5bde26,ComplexDataLab/OpenFake,openfake_additional_900,fake,images/fake/1b9848f4050f057ec149a26537531451100dbc5cc9a7a55367da05ec4c5bde26.jpg,unassigned,42,human_train,sara,62,42
81ccccfcdaae9e42343367ab91c537c7e9b96e0075869fcdb4d8392d8aee3a64,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/81ccccfcdaae9e42343367ab91c537c7e9b96e0075869fcdb4d8392d8aee3a64.jpg,unassigned,42,human_train,sara,63,42
75aafe072ef9cb3cf54dc5d16d5c156b6a58895316972f4df8418ecf1eade992,ComplexDataLab/OpenFake,openfake_additional_900,fake,images/fake/75aafe072ef9cb3cf54dc5d16d5c156b6a58895316972f4df8418ecf1eade992.png,unassigned,42,human_train,sara,64,42
2e060d486cccb9f6226a5a7aaad48e2e502dd27699afac8c74a07a03feca643d,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/2e060d486cccb9f6226a5a7aaad48e2e502dd27699afac8c74a07a03feca643d.jpg,unassigned,42,human_train,sara,65,42
2812f3d602031ec9e018f1a2118d18f7549a23cac91c8208ff3b6016459f2d03,ComplexDataLab/OpenFake,openfake_additional_900,real,images/real/2812f3d602031ec9e018f1a2118d18f7549a23cac91c8208ff3b6016459f2d03.jpg,unassigned,42,human_train,sara,66,42
9d684d08b6dcede6281b9eca29daf5502ffa70d2ebeff6502ee80fb3464dc0ce,ComplexDataLab/OpenFake,openfake_additional_900,real,images/real/9d684d08b6dcede6281b9eca29daf5502ffa70d2ebeff6502ee80fb3464dc0ce.jpg,unassigned,42,human_train,sara,67,42
6b3c4dfb860a050748c40524258998b7e96b7e458f87092af8806663d69575bb,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/6b3c4dfb860a050748c40524258998b7e96b7e458f87092af8806663d69575bb.png,unassigned,42,human_train,sara,68,42
a20b1a2205a4f536e7524d5bbad9abac460531164877c4f5f6cbf0c73f62e1b0,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/a20b1a2205a4f536e7524d5bbad9abac460531164877c4f5f6cbf0c73f62e1b0.png,unassigned,42,human_train,sara,69,42
24d498d3de2afbd47c2589fdcf13036be6856aeac0cc7ca6d395f9d6cf07d56a,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/24d498d3de2afbd47c2589fdcf13036be6856aeac0cc7ca6d395f9d6cf07d56a.jpg,unassigned,42,human_train,sara,70,42
54829ca0a6de394d2b1c3220e69a9ee6ab9cc47cb5744d61c5199a7801d6a171,ComplexDataLab/OpenFake,openfake_pilot_600,fake,images/fake/54829ca0a6de394d2b1c3220e69a9ee6ab9cc47cb5744d61c5199a7801d6a171.webp,unassigned,42,human_train,sara,71,42
100c0389ea0e51c9d0d1e951c7b0e2495b5ed707ae65f135b96ef518d3f352c3,ComplexDataLab/OpenFake,openfake_pilot_600,fake,images/fake/100c0389ea0e51c9d0d1e951c7b0e2495b5ed707ae65f135b96ef518d3f352c3.png,unassigned,42,human_train,sara,72,42
2db98325232bb7d6cf4f996a8ca09365ddd8052a76f7fc1fe1bf7c6c47588201,ComplexDataLab/OpenFake,openfake_pilot_600,fake,images/fake/2db98325232bb7d6cf4f996a8ca09365ddd8052a76f7fc1fe1bf7c6c47588201.png,unassigned,42,human_train,sara,73,42
8440371e97749c3ddc3c84c3b361a0f9e4c9dc9399f0667939f7b567826ba248,ComplexDataLab/OpenFake,openfake_additional_900,fake,images/fake/8440371e97749c3ddc3c84c3b361a0f9e4c9dc9399f0667939f7b567826ba248.png,unassigned,42,human_train,sara,74,42
3803e149d44a82a78efbbd96fd67e7c8293627a89898337312c742ef5fbf5ef0,ComplexDataLab/OpenFake,openfake_additional_900,real,images/real/3803e149d44a82a78efbbd96fd67e7c8293627a89898337312c742ef5fbf5ef0.jpg,unassigned,42,human_train,sara,75,42
28f5b2776caf577799ef4726f9498923bad0096613007a1f06011495c528617e,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/28f5b2776caf577799ef4726f9498923bad0096613007a1f06011495c528617e.png,unassigned,42,human_train,sara,76,42
ec786aed6b5c68e840686929e92b21ce92f76c42bd8fbaea02b269cd3c89302d,ComplexDataLab/OpenFake,openfake_additional_900,fake,images/fake/ec786aed6b5c68e840686929e92b21ce92f76c42bd8fbaea02b269cd3c89302d.png,unassigned,42,human_train,sara,77,42
e7a47f8237030d196b002bb73670edaf3c085f60e1d1a4dc926f222c38423aa1,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/e7a47f8237030d196b002bb73670edaf3c085f60e1d1a4dc926f222c38423aa1.png,unassigned,42,human_train,sara,78,42
c7f48c001248fdf39e471f051de245b8c6580c57b4c6f9f69853e99000e51306,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/c7f48c001248fdf39e471f051de245b8c6580c57b4c6f9f69853e99000e51306.jpg,unassigned,42,human_train,sara,79,42
fddcf3890715d7488c6442cc41ecce8be3136d1445432e699aeddc17ba9ff9f2,ComplexDataLab/OpenFake,openfake_additional_900,real,images/real/fddcf3890715d7488c6442cc41ecce8be3136d1445432e699aeddc17ba9ff9f2.jpg,unassigned,42,human_train,sara,80,42
37a97dbde990ab7d8a069d5d5948a739442a5f6a8a4b7a3469e07b44169777a7,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/37a97dbde990ab7d8a069d5d5948a739442a5f6a8a4b7a3469e07b44169777a7.jpg,unassigned,42,human_train,sara,81,42
f18656546ec74b14d90f273bed454a4913830795eaa857eec9f679ed55714fe3,ComplexDataLab/OpenFake,openfake_pilot_600,real,images/real/f18656546ec74b14d90f273bed454a4913830795eaa857eec9f679ed55714fe3.jpg,unassigned,42,human_train,sara,82,42
493e7d380af21afff596672dce5c3dd5a60efec2d2a06583ce35a9747666eca2,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/493e7d380af21afff596672dce5c3dd5a60efec2d2a06583ce35a9747666eca2.jpg,unassigned,42,human_train,sara,83,42
f19b1c24e3bddd20cf978395e030b2fae17ece9bb4a40e5bef76ede2b238e9c1,ComplexDataLab/OpenFake,openfake_additional_900,real,images/real/f19b1c24e3bddd20cf978395e030b2fae17ece9bb4a40e5bef76ede2b238e9c1.jpg,unassigned,42,human_train,sara,84,42
2fd7dfeae360c67b95d7a9982208c144694ed52458bf7b75efc49252daf31c80,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/2fd7dfeae360c67b95d7a9982208c144694ed52458bf7b75efc49252daf31c80.png,unassigned,42,human_train,sara,85,42
c77213925eb4626576a49406ab42749261b81c04b67d40dd78dc0dac24d2c643,ComplexDataLab/OpenFake,openfake_pilot_600,fake,images/fake/c77213925eb4626576a49406ab42749261b81c04b67d40dd78dc0dac24d2c643.png,unassigned,42,human_train,sara,86,42
e1ec95025f09d918f352446d501a64a2d1a07a1a4a883c4c0a682612c173ce10,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/e1ec95025f09d918f352446d501a64a2d1a07a1a4a883c4c0a682612c173ce10.jpg,unassigned,42,human_train,sara,87,42
851d83722549bc78e32c2cef8870777e338e7e80ae1aaef7b84a62a5131d262a,ComplexDataLab/OpenFake,openfake_additional_900,real,images/real/851d83722549bc78e32c2cef8870777e338e7e80ae1aaef7b84a62a5131d262a.webp,unassigned,42,human_train,sara,88,42
65dd5ce1b90f73808f8b19456d70aa35b95eef26d213b34cee35cfa3f74ffcd6,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/65dd5ce1b90f73808f8b19456d70aa35b95eef26d213b34cee35cfa3f74ffcd6.jpg,unassigned,42,human_train,sara,89,42
7c8167afdd57fa6021a7b58d6782acce1bd63b8ddd3bfa218dd81c1b3caf16fc,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/7c8167afdd57fa6021a7b58d6782acce1bd63b8ddd3bfa218dd81c1b3caf16fc.jpg,unassigned,42,human_train,sara,90,42
15530980a71e3bca66d0c6931eec1eb7cf82ad82bf182418eaaa2df450bb081a,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/15530980a71e3bca66d0c6931eec1eb7cf82ad82bf182418eaaa2df450bb081a.png,unassigned,42,human_train,sara,91,42
e1571cbce847ae739a5829d8d4714a796e64f0bb008864e4184e0f391e270b87,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/e1571cbce847ae739a5829d8d4714a796e64f0bb008864e4184e0f391e270b87.png,unassigned,42,human_train,sara,92,42
74198b8fa4109520ef64b8a68f3c5685ac29685c59e16541b7dd18acacc53b9e,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/74198b8fa4109520ef64b8a68f3c5685ac29685c59e16541b7dd18acacc53b9e.jpg,unassigned,42,human_train,sara,93,42
c928c6fa5ba42d0f1d7d65f7f95ebd23ae3835a597a90371c7e8b28518ba74b5,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/c928c6fa5ba42d0f1d7d65f7f95ebd23ae3835a597a90371c7e8b28518ba74b5.png,unassigned,42,human_train,sara,94,42
8f62aa7a154463e499c1c8dc87b6fb3b47be455523fefa660b9aa6bf10a4bdfa,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/8f62aa7a154463e499c1c8dc87b6fb3b47be455523fefa660b9aa6bf10a4bdfa.png,unassigned,42,human_train,sara,95,42
cccd278ddeab436195b4082d44161517c78b41724a32efa0377dee6ae79e7e3d,ComplexDataLab/OpenFake,openfake_pilot_600,real,images/real/cccd278ddeab436195b4082d44161517c78b41724a32efa0377dee6ae79e7e3d.jpg,unassigned,42,human_train,sara,96,42
27dd2e18e8f1b1581c6fe5442368cec27738923f12cb891af27acda9d5d95d51,saberzl/SID_Set,sid_set_candidate_1500,fake,images/fake/27dd2e18e8f1b1581c6fe5442368cec27738923f12cb891af27acda9d5d95d51.png,unassigned,42,human_train,sara,97,42
6fb7195d5a54bba2928a575369ec5d2b29fa14e128eed97dd03213138613b66d,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/6fb7195d5a54bba2928a575369ec5d2b29fa14e128eed97dd03213138613b66d.jpg,unassigned,42,human_train,sara,98,42
19acabba6a6c886cf0bf07d27a22c770163b240d9a989c9649f17762d228503a,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/19acabba6a6c886cf0bf07d27a22c770163b240d9a989c9649f17762d228503a.jpg,unassigned,42,human_train,sara,99,42
e0b4db02808cedaf5415fb5b48096e4204ae22889d0da00a91e4b65e56fcfa05,saberzl/SID_Set,sid_set_candidate_1500,real,images/real/e0b4db02808cedaf5415fb5b48096e4204ae22889d0da00a91e4b65e56fcfa05.jpg,unassigned,42,human_train,sara,100,42
